SystematicID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPNCRNA.1093	6.40459347357672	-0.76510008775624	0.910636978142248	-0.840181220531027	0.400806786146182	NA
SPNCRNA.1540	18.7424085620824	-0.759361280433159	0.536744797470234	-1.4147529403399	0.157140946332195	NA
SPNCRNA.831	6.42719089007134	-0.747027366195001	0.77407809717066	-0.965054261224375	0.334517634543345	NA
SPNCRNA.175	2.29174593496026	-0.739698228694965	1.22587435286308	-0.603404604205456	0.546239560040668	NA
SPATRNAVAL.01	0.466927847245464	-0.725940977476904	3.3024753079848	-0.219817230948467	0.826013499475874	NA
SPCC569.04	26.5987011081615	-0.706791029502876	0.392639572696895	-1.80010136178631	0.0718446346277118	NA
SPAC186.08c	3.7005230042679	-0.702322777880906	1.13222474323774	-0.620303329418967	0.535058103359179	NA
SPCTRNAPRO.09	1.77970900065546	-0.701237012433213	1.47530820917583	-0.47531560393401	0.634562038786766	NA
SPNCRNA.1154	4.91023044536702	-0.700553579788317	0.820534659687919	-0.853776950817367	0.393228587856631	NA
SPBC2A9.10	749.76475552841	-0.700209713245222	0.0778928188245667	-8.98940009890079	2.48583531668371e-19	6.98892599285625e-16
SPNCRNA.1638	12.9964264696727	-0.69016927800128	0.507590147441296	-1.35969794031729	0.173925530188913	NA
SPAC212.06c	32.5761301267106	-0.689865869761162	0.517671477289488	-1.33263256722831	0.182652412256715	NA
SPNCRNA.271	4.46874601254072	-0.682686118720521	0.844955657394819	-0.807954965146207	0.419116507759313	NA
SPNCRNA.186	6.29136642335722	-0.682449067929057	0.794460882763585	-0.859009024528827	0.390335537097764	NA
SPCC1620.04c	16.936585298967	-0.678965970651129	0.446828396600681	-1.51952287682804	0.128630934146866	NA
SPMITTRNAMET.01	31.6308660537724	-0.674434064520964	0.375644924621484	-1.79540310627264	0.0725894979221411	NA
SPATRNALEU.01	1.33364497849422	-0.667504399832285	1.60213116973173	-0.416635299557937	0.676945185614502	NA
SPRRNA.52	1.35399348914836	-0.655993473927321	1.64051836521498	-0.399869631353598	0.689252541042172	NA
SPNCRNA.315	2.18127913673538	-0.654373158995865	1.61840162939655	-0.404332983302704	0.685967874089018	NA
SPAC977.18	5.73613767324761	-0.650558867706495	0.801661769800863	-0.811512900095132	0.417071187770607	NA
SPBTRNAGLN.01	3.94405558061529	-0.640755761656251	0.905954324447128	-0.707271596774244	0.479397712882649	NA
SPCC1494.11c	57.1900231411459	-0.639609852751225	1.24276289648275	-0.514667644617842	0.606785286763716	NA
SPBTRNATRP.03	1.30587088058063	-0.634297835368879	1.79603852412728	-0.353164938751574	0.723964791247517	NA
SPNCRNA.705	6.10502072368424	-0.631196840414791	0.740395985966278	-0.852512510033434	0.393929698631828	NA
SPATRNALYS.01	1.30963462530545	-0.626742844773167	1.79581459057577	-0.349001978301234	0.727087824371572	NA
SPNCRNA.681	1.30077597681561	-0.626092629975326	1.53353304026685	-0.40826810608944	0.683076851931053	NA
SPAC56F8.12	10.9238874683702	-0.621229669977388	0.545946113961153	-1.13789557996852	0.255164087150651	NA
SPNCRNA.493	7.423847029005	-0.593350269649972	0.789326163246946	-0.75171747406571	0.452220979718627	NA
SPSNORNA.44	129.658574014473	-0.590047975830727	0.318964286270003	-1.84988727964125	0.0643297976422363	0.747368702773337
SPNCRNA.1620	37.4546131851012	-0.589304351343655	0.336452188439629	-1.75152479785221	0.0798555536185949	NA
SPMITTRNASER.01	34.2061142276781	-0.588740305340553	0.385290636967916	-1.52804207746574	0.126502091144881	NA
SPSNORNA.48	2.97131823388043	-0.577883565372665	1.08134598914404	-0.53441134583585	0.593056970945882	NA
SPNCRNA.158	3.02220506271874	-0.57775149481023	1.04765003890044	-0.551473749207903	0.581308957031128	NA
SPNCRNA.1541	8.49606379718209	-0.576350624421448	0.762937128595099	-0.755436592111806	0.449987064427935	NA
SPNCRNA.510	3.00838451706002	-0.571089430496573	1.06288463322987	-0.537301427306515	0.591059419690654	NA
SPNCRNA.455	1.26401022381602	-0.569199588713371	2.1922534916468	-0.259641319255372	0.795140460887963	NA
SPNCRNA.377	5.94998027736637	-0.567725239914998	0.730814635077662	-0.776838903690902	0.43725382090465	NA
SPNCRNA.46	6.32784059043754	-0.536382353551966	0.815782440638375	-0.657506617980439	0.510855217048304	NA
SPAC977.02	3.3044517677262	-0.530314276829334	1.121570163789	-0.472832011719865	0.636333033628328	NA
SPNCRNA.1224	34.6236474095766	-0.527052390283805	0.358969679279909	-1.4682365132929	0.142039989241529	NA
SPNCRNA.941	5.44080946552235	-0.521960083643371	0.784572089106836	-0.665279954373058	0.505871449414946	NA
SPNCRNA.299	1.64290116574738	-0.521363953518919	1.79181347854352	-0.290969992000903	0.771074269932845	NA
SPNCRNA.164	4.15984656039453	-0.520828307492185	0.909407054833888	-0.572711971744401	0.566839730189346	NA
SPNCRNA.1590	22.9791723711346	-0.519097034169522	0.406054562590054	-1.27839231963906	0.201111130746707	NA
SPNCRNA.1670	11.719030413541	-0.518335395164322	0.552609927958283	-0.937976986912641	0.348256236816461	NA
SPNCRNA.1561	2.53937528755792	-0.517512713906238	1.19872221840381	-0.431720298465267	0.665944712641688	NA
SPNCRNA.1394	41.6962429706557	-0.506818741402532	0.314358211913894	-1.61223318556525	0.106911206387729	NA
SPNCRNA.220	3.3407367232834	-0.506344430768583	1.06757960061037	-0.474291968935234	0.635291717699112	NA
SPNCRNA.442	0.838810026739018	-0.505127522575293	2.09448553565894	-0.241170212911676	0.809423196256255	NA
SPBTRNAASN.01	0.815447994576498	-0.501778443945251	2.3804323341069	-0.210792987792913	0.833048810539807	NA
SPNCRNA.1432	100.661563687747	-0.497512096526788	0.236711416886174	-2.10176637473309	0.035573746012868	0.668880969898084
SPAC869.04	1.67265815630916	-0.49654372089685	1.37526874459447	-0.361052138244635	0.718060471404521	NA
SPAC186.03	1.69810157072832	-0.496530993638844	1.50696258586711	-0.329491254989014	0.741784402790947	NA
SPBC1348.14c	33.0186738485096	-0.495752081759824	0.314497500503033	-1.57633075292134	0.114949597864444	NA
SPBC1198.12	11.944144127298	-0.494727432236204	0.571539766643808	-0.865604567012613	0.386707050242232	NA
SPCC16C4.21	60.8153630577265	-0.490658737510919	0.282376548889334	-1.73760441311723	0.082280541697927	NA
SPAC20G4.09	7.35518482911457	-0.489516247469482	0.716096078410693	-0.683590180462818	0.494233987051141	NA
SPNCRNA.50	15.9006132154262	-0.48622829872205	0.551622161412817	-0.881451712303799	0.378073378831355	NA
SPMITTRNALYS.01	109.480180706778	-0.475120152736261	0.229578051678299	-2.06953647904475	0.0384957718294412	0.67497986038305
SPBC1348.07	5.36311317936765	-0.474896074543459	0.808823848189181	-0.58714400620935	0.557106994637568	NA
SPBCPT2R1.10	2.51290124427857	-0.472549472000497	1.51825051368229	-0.31124604783067	0.755613579137903	NA
SPAC22F3.04	33.5261724726221	-0.469898381651854	0.423883073654849	-1.10855660642509	0.267621506647551	NA
SPMITTRNAILE.02	16.34458109601	-0.469274194086743	0.447513274067513	-1.04862631184421	0.294350141001389	NA
SPAC2H10.01	8359.83183691377	-0.468734856890555	0.111851143286668	-4.19070242035178	2.78092192041678e-05	0.00977320247406472
SPNCRNA.717	28.1846550322553	-0.464966424380157	0.407482394467683	-1.14107119888595	0.253840295444727	NA
SPNCRNA.1386	14.6604675945243	-0.462745284363322	0.475203076909923	-0.973784276340109	0.330163661819925	NA
SPNCRNA.600	145.715905886063	-0.461986781473174	0.234819508885618	-1.96741226342573	0.0491357016793603	0.700350296634856
SPNCRNA.406	16.575110986951	-0.459436372053997	0.628995211649286	-0.730429045476055	0.465127969560014	NA
SPBC23G7.08c	1552.48278812444	-0.456223879008648	0.276787723959223	-1.64828075639604	0.0992950717535328	0.837199440004059
SPNCRNA.1181	13.4071802977016	-0.454619102193582	0.582893879411152	-0.779934595732666	0.435429373763132	NA
SPNCRNA.1057	39.0959742767289	-0.452910212680731	0.315863314815141	-1.43388038888212	0.151606399179887	NA
SPNCRNA.933	75.8726062978281	-0.450291798768391	0.22953929166639	-1.96171991078041	0.0497951024270868	NA
SPNCRNA.508	0.812984304485914	-0.446056010298739	2.09956172461147	-0.21245196322165	0.831754450103012	NA
SPNCRNA.61	17.9250898888704	-0.445614288300898	0.558560895556846	-0.797789984665238	0.424992374260098	NA
SPAC4H3.12c	12.1076353415448	-0.444475438523753	0.552840273339152	-0.803985273791875	0.421405479849113	NA
SPAC186.07c	9.72240086239845	-0.444251041038049	0.688041086753674	-0.645675163287299	0.518489748616635	NA
SPMITTRNAGLY.01	46.8594651460387	-0.442106095862759	0.269928404675499	-1.63786429366056	0.101450005933522	NA
SPNCRNA.1108	59.0939033913393	-0.434623866782733	0.273758746666978	-1.58761636687154	0.112373114937317	NA
SPNCRNA.1160	19.2256244786388	-0.431135558193461	0.430640269976586	-1.00115012053309	0.31675423693886	NA
SPNCRNA.399	32.1280929240444	-0.429074789308414	0.34447852610488	-1.24557775533961	0.212919453083621	NA
SPNCRNA.918	17.5845041649681	-0.426986407373831	0.47490946185443	-0.899090124897767	0.368604657624947	NA
SPBC4F6.09	3449.44716368404	-0.426109791866615	0.13131765463009	-3.24487817778141	0.0011750087949569	0.132141489080853
SPNCRNA.327	4.7978587327301	-0.425283860647549	0.859536325814714	-0.49478288220622	0.620753388798394	NA
SPCC830.04c	3.62929660903618	-0.424654605841829	0.94069697306686	-0.451425504705697	0.651682904766449	NA
SPSNORNA.45	203.76950994061	-0.424304312720822	0.206230726740966	-2.05742528975212	0.0396453345635318	0.67497986038305
SPBC530.02	520.240714808788	-0.423393848998456	0.12372516914016	-3.42205108257981	0.000621506357661664	0.0852373231495496
SPNCRNA.292	22.3273990502765	-0.417803772272029	0.417482348294226	-1.0007699103426	0.316938059767109	NA
SPNCRNA.208	3.6172914324418	-0.415586032668039	0.999117339737466	-0.415953178009343	0.677444265438263	NA
SPSNRNA.04	1919.19463222835	-0.410760384713531	0.100254716600917	-4.09716768088469	4.18235953814726e-05	0.011758703841501
SPBC1348.05	4.7872866173661	-0.409420966040043	0.800759250854164	-0.51129095992749	0.609147334156604	NA
SPAC1A6.11	33.3198444749956	-0.406328626335216	0.350690743435739	-1.158652271099	0.246597953170289	NA
SPNCRNA.1170	65.6567420604207	-0.403687248345905	0.226096265170366	-1.78546623953174	0.0741857226828777	NA
SPRRNA.02	10019.3184034052	-0.403239108260215	0.251037582079734	-1.60628980298312	0.108210249775758	0.857823803583726
SPSNRNA.01	502.733376260165	-0.403076877516355	0.107307247665335	-3.75628754148511	0.000172452542829366	0.0372961787819049
SPNCRNA.1622	156.495743781545	-0.402767626345051	0.170729815186048	-2.35909367034777	0.0183196309383325	0.547932365777891
SPNCRNA.240	25.8013526671726	-0.40002836587258	0.356977408912493	-1.12059854737374	0.262458783619131	NA
SPAPB1A10.14	2980.24564706871	-0.398049407567245	0.155227921127943	-2.56429001093922	0.0103387118221444	0.453144555155258
SPNCRNA.665	28.5195200365326	-0.39705778673856	0.401502253615992	-0.988930406149892	0.322697192646574	NA
SPMITTRNATHR.01	26.2105504310835	-0.395952291374647	0.351248806929664	-1.12727013889597	0.259628283625655	NA
SPNCRNA.497	61.4671712626432	-0.395097714691029	0.24921677941947	-1.58535759755574	0.112885109441457	NA
SPSNORNA.11	223.742641646463	-0.394393904840546	0.162739390798069	-2.42346922221135	0.0153730558640549	0.495594931248268
SPNCRNA.757	23.7682569485101	-0.393852884344701	0.444050938630317	-0.886954288531735	0.375103511486547	NA
SPNCRNA.679	583.447038249928	-0.393553931677278	0.19708729833064	-1.99685081185212	0.0458413919056546	0.698049490021953
SPNCRNA.1686	64.8574565067338	-0.391249755877956	0.284522033391451	-1.37511232861065	0.169096622767144	NA
SPNCRNA.879	47.8320903350413	-0.388734691912409	0.265610067266933	-1.46355405844515	0.143315832979287	NA
SPNCRNA.155	19.114381718007	-0.382787358075292	0.454205084652597	-0.842763260495136	0.399360859243944	NA
SPNCRNA.913	15.0439159656453	-0.382407231577333	0.492800377027066	-0.775988106754898	0.437756008201719	NA
SPAC2E1P3.05c	13812.76107038	-0.38236636836289	0.441458165443452	-0.866144061417002	0.386411164938125	0.985026977253404
SPNCRNA.822	5.16111717252014	-0.3822244358485	0.788143667019698	-0.484967972011818	0.627699064797503	NA
SPBC31F10.08	9.53890512892597	-0.3821375266958	0.675270691834778	-0.565902728071159	0.5714599069538	NA
SPNCRNA.51	23.7455915281103	-0.38078878033925	0.376307818631935	-1.01190770291089	0.311582185901598	NA
SPNCRNA.1649	4.34864818246433	-0.380281871439263	0.873967925911796	-0.435121084154801	0.663474540112075	NA
SPAC22A12.02c	33.1396296731632	-0.380034645204759	0.31928867926523	-1.19025405498034	0.233946553117024	NA
SPAC19D5.10c	10.3088306242032	-0.377210451073747	0.601882375762459	-0.626717887520632	0.530844176449781	NA
SPNCRNA.955	31.5008567549414	-0.37501587365474	0.323193325622974	-1.1603453534564	0.245908226101097	NA
SPNCRNA.1626	6305.84562052494	-0.374252125000676	0.0847062986375573	-4.4182325402038	9.95113238004946e-06	0.00508683794300165
SPNCRNA.1401	19.714675873555	-0.371154322627847	0.414405306191093	-0.895631202310663	0.370449765269181	NA
SPNCRNA.1487	245.442797365265	-0.370346449621607	0.210954949086342	-1.75557127825443	0.0791616400249821	0.793450805455391
SPSNORNA.34	725.994903051159	-0.370103552328392	0.134469118631203	-2.7523312125176	0.00591726406835772	0.359979416959219
SPNCRNA.765	79.8707032888327	-0.367960824340606	0.234568011605871	-1.56867435513273	0.116723837069085	NA
SPNCRNA.423	1.96549710121686	-0.364442575500528	1.39654167560065	-0.260960758900218	0.794122768805607	NA
SPSNORNA.53	41.8281423221258	-0.363042622047896	0.281104150189689	-1.29148794780481	0.196534531623959	NA
SPNCRNA.759	38.2539118519322	-0.361862705892294	0.341592934754677	-1.05933896481839	0.289445435550775	NA
SPNCRNA.545	27.2531025793864	-0.361269513423062	0.372442613584764	-0.970000478586053	0.332046253573357	NA
SPBC21C3.08c	66026.8460054166	-0.360620674340556	0.341495918882717	-1.05600288144119	0.290966898424439	0.970407396109502
SPNCRNA.861	632.971823249176	-0.359395422466736	0.564280699824258	-0.636908940140373	0.524184159073211	0.994761126052684
SPNCRNA.1124	27.4599657102369	-0.359259700023448	0.352919097530237	-1.01796616430673	0.308694036138976	NA
SPMITTRNAASP.01	1.17639014332357	-0.357777078274107	1.89895818967957	-0.188407032981847	0.850557586903367	NA
SPSNORNA.12	132.857733038612	-0.357090880510846	0.21736002200643	-1.64285445508596	0.10041305021986	0.840212174681951
SPNCRNA.284	13.1630286355885	-0.352736927675217	0.540157245179036	-0.653026374862938	0.513739275225725	NA
SPNCRNA.852	39.0023270163354	-0.349515948258296	0.318339521355427	-1.09793451585944	0.272233084806768	NA
SPRRNA.01	18335.9549745227	-0.349044147420223	0.279741241292095	-1.24773932441289	0.212126535205732	0.937403119131925
SPNCRNA.901	25.3830077145649	-0.348615645860214	0.376086890422042	-0.926955059425229	0.35394986815471	NA
SPAC869.01	10.591913298357	-0.346264498880431	0.596622576297995	-0.580374448833264	0.561662131948372	NA
SPNCRNA.25	8.8857816674275	-0.346141969612591	0.691063694433068	-0.500882874329779	0.616453555845375	NA
SPAC17H9.18c	1.16947987049421	-0.344870911580394	1.69006861758998	-0.204057342992486	0.83830868827764	NA
